HITId,HITTypeId,Title,CreationTime,MaxAssignments,AssignmentDurationInSeconds,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.answerGroups,Input.answerQuestions,Input.imgUrl,Input.questionStr,Answer.answer_groups,Answer.answer_questions,Answer.is_skip,Answer.skipCheck,Answer.skip_reason,Turkle.Username
10,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,31994,129,Tue Jun 20 13:23:45 UTC 2023,Tue Jun 20 13:24:13 UTC 2023,28,"[[{""id"": ""g1.0"", ""content"": ""posing""}, {""id"": ""g1.1"", ""content"": ""talking to someone""}, {""id"": ""g1.2"", ""content"": ""taking calls""}, {""id"": ""g1.3"", ""content"": ""they are talking to other people""}, {""id"": ""g1.4"", ""content"": ""3""}, {""id"": ""g1.5"", ""content"": ""poor real life social skills""}, {""id"": ""g1.6"", ""content"": ""talking""}, {""id"": ""g1.7"", ""content"": ""talk to people not present""}, {""id"": ""g1.8"", ""content"": ""boredom""}, {""id"": ""g1.9"", ""content"": ""they are talking""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000157125.jpg""","""Why are these people on their cell phones?""","[[],[],[{""id"":""g1.9"",""content"":""they are talking""},{""id"":""g1.8"",""content"":""boredom""},{""id"":""g1.7"",""content"":""talk to people not present""},{""id"":""g1.6"",""content"":""talking""},{""id"":""g1.0"",""content"":""posing""},{""id"":""g1.5"",""content"":""poor real life social skills""},{""id"":""g1.3"",""content"":""they are talking to other people""},{""id"":""g1.2"",""content"":""taking calls""},{""id"":""g1.1"",""content"":""talking to someone""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
11,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32461,52,Wed Jun 28 19:46:40 UTC 2023,Wed Jun 28 19:46:49 UTC 2023,9,"[[{""id"": ""g1.0"", ""content"": ""it's nighttime""}, {""id"": ""g1.1"", ""content"": ""yes""}, {""id"": ""g1.2"", ""content"": ""nighttime""}, {""id"": ""g1.3"", ""content"": ""night""}, {""id"": ""g1.4"", ""content"": ""night time""}, {""id"": ""g1.5"", ""content"": ""sun went down""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000262705.jpg""","""Why is it dark?""","[[],[],[{""id"":""g1.5"",""content"":""sun went down""},{""id"":""g1.4"",""content"":""night time""},{""id"":""g1.3"",""content"":""night""},{""id"":""g1.2"",""content"":""nighttime""},{""id"":""g1.0"",""content"":""it's nighttime""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
11,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,31995,129,Tue Jun 20 13:24:13 UTC 2023,Tue Jun 20 13:24:21 UTC 2023,8,"[[{""id"": ""g1.0"", ""content"": ""it's nighttime""}, {""id"": ""g1.1"", ""content"": ""yes""}, {""id"": ""g1.2"", ""content"": ""nighttime""}, {""id"": ""g1.3"", ""content"": ""night""}, {""id"": ""g1.4"", ""content"": ""night time""}, {""id"": ""g1.5"", ""content"": ""sun went down""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000262705.jpg""","""Why is it dark?""","[[],[],[{""id"":""g1.5"",""content"":""sun went down""},{""id"":""g1.4"",""content"":""night time""},{""id"":""g1.3"",""content"":""night""},{""id"":""g1.2"",""content"":""nighttime""},{""id"":""g1.0"",""content"":""it's nighttime""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
12,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32462,52,Wed Jun 28 19:46:49 UTC 2023,Wed Jun 28 19:47:02 UTC 2023,13,"[[{""id"": ""g1.0"", ""content"": ""camera""}, {""id"": ""g1.1"", ""content"": ""yes""}, {""id"": ""g1.2"", ""content"": ""person moving""}, {""id"": ""g1.3"", ""content"": ""night""}, {""id"": ""g1.4"", ""content"": ""motion""}, {""id"": ""g1.5"", ""content"": ""person is moving""}, {""id"": ""g1.6"", ""content"": ""moving subject""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000262705.jpg""","""Why is this photograph blurry?""","[[],[],[{""id"":""g1.6"",""content"":""moving subject""},{""id"":""g1.5"",""content"":""person is moving""},{""id"":""g1.4"",""content"":""motion""},{""id"":""g1.3"",""content"":""night""},{""id"":""g1.2"",""content"":""person moving""},{""id"":""g1.0"",""content"":""camera""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
12,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,31996,129,Tue Jun 20 13:24:21 UTC 2023,Tue Jun 20 13:24:31 UTC 2023,10,"[[{""id"": ""g1.0"", ""content"": ""camera""}, {""id"": ""g1.1"", ""content"": ""yes""}, {""id"": ""g1.2"", ""content"": ""person moving""}, {""id"": ""g1.3"", ""content"": ""night""}, {""id"": ""g1.4"", ""content"": ""motion""}, {""id"": ""g1.5"", ""content"": ""person is moving""}, {""id"": ""g1.6"", ""content"": ""moving subject""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000262705.jpg""","""Why is this photograph blurry?""","[[],[],[{""id"":""g1.6"",""content"":""moving subject""},{""id"":""g1.5"",""content"":""person is moving""},{""id"":""g1.4"",""content"":""motion""},{""id"":""g1.3"",""content"":""night""},{""id"":""g1.2"",""content"":""person moving""},{""id"":""g1.0"",""content"":""camera""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
13,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32463,52,Wed Jun 28 19:47:02 UTC 2023,Wed Jun 28 19:47:10 UTC 2023,8,"[[{""id"": ""g1.0"", ""content"": ""they're skiing""}, {""id"": ""g1.1"", ""content"": ""skiing""}, {""id"": ""g1.2"", ""content"": ""its skiing""}, {""id"": ""g1.3"", ""content"": ""yes""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000262705.jpg""","""Why is the child happy?""","[[],[],[{""id"":""g1.2"",""content"":""its skiing""},{""id"":""g1.1"",""content"":""skiing""},{""id"":""g1.0"",""content"":""they're skiing""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
13,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,31997,129,Tue Jun 20 13:24:31 UTC 2023,Tue Jun 20 13:24:41 UTC 2023,10,"[[{""id"": ""g1.0"", ""content"": ""they're skiing""}, {""id"": ""g1.1"", ""content"": ""skiing""}, {""id"": ""g1.2"", ""content"": ""its skiing""}, {""id"": ""g1.3"", ""content"": ""yes""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000262705.jpg""","""Why is the child happy?""","[[],[],[{""id"":""g1.2"",""content"":""its skiing""},{""id"":""g1.1"",""content"":""skiing""},{""id"":""g1.0"",""content"":""they're skiing""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
14,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32464,52,Wed Jun 28 19:47:10 UTC 2023,Wed Jun 28 19:47:57 UTC 2023,47,"[[{""id"": ""g1.0"", ""content"": ""to park""}, {""id"": ""g1.1"", ""content"": ""to show where planes should go""}, {""id"": ""g1.2"", ""content"": ""parking areas""}, {""id"": ""g1.3"", ""content"": ""parking spots for airplanes""}, {""id"": ""g1.4"", ""content"": ""caution""}, {""id"": ""g1.5"", ""content"": ""for parking planes""}, {""id"": ""g1.6"", ""content"": ""parking""}, {""id"": ""g1.7"", ""content"": ""guidelines""}, {""id"": ""g1.8"", ""content"": ""guide planes""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000524925.jpg""","""Why are there stripes on the runway?""","[[],[{""id"":""g1.6"",""content"":""parking""},{""id"":""g1.8"",""content"":""guide planes""},{""id"":""g1.7"",""content"":""guidelines""},{""id"":""g1.1"",""content"":""to show where planes should go""},{""id"":""g1.5"",""content"":""for parking planes""},{""id"":""g1.0"",""content"":""to park""},{""id"":""g1.4"",""content"":""caution""}],[{""id"":""g1.3"",""content"":""parking spots for airplanes""},{""id"":""g1.2"",""content"":""parking areas""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
14,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,31998,129,Tue Jun 20 13:24:41 UTC 2023,Tue Jun 20 13:25:04 UTC 2023,23,"[[{""id"": ""g1.0"", ""content"": ""to park""}, {""id"": ""g1.1"", ""content"": ""to show where planes should go""}, {""id"": ""g1.2"", ""content"": ""parking areas""}, {""id"": ""g1.3"", ""content"": ""parking spots for airplanes""}, {""id"": ""g1.4"", ""content"": ""caution""}, {""id"": ""g1.5"", ""content"": ""for parking planes""}, {""id"": ""g1.6"", ""content"": ""parking""}, {""id"": ""g1.7"", ""content"": ""guidelines""}, {""id"": ""g1.8"", ""content"": ""guide planes""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000524925.jpg""","""Why are there stripes on the runway?""","[[],[{""id"":""g1.6"",""content"":""parking""},{""id"":""g1.5"",""content"":""for parking planes""},{""id"":""g1.1"",""content"":""to show where planes should go""},{""id"":""g1.0"",""content"":""to park""}],[{""id"":""g1.4"",""content"":""caution""},{""id"":""g1.8"",""content"":""guide planes""},{""id"":""g1.7"",""content"":""guidelines""},{""id"":""g1.3"",""content"":""parking spots for airplanes""},{""id"":""g1.2"",""content"":""parking areas""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
15,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32465,52,Wed Jun 28 19:47:57 UTC 2023,Wed Jun 28 19:48:21 UTC 2023,24,"[[{""id"": ""g1.0"", ""content"": ""to dry""}, {""id"": ""g1.1"", ""content"": ""so parts on bottom don't get destroyed""}, {""id"": ""g1.2"", ""content"": ""to get waxed""}, {""id"": ""g1.3"", ""content"": ""to be waxed""}, {""id"": ""g1.4"", ""content"": ""broken""}, {""id"": ""g1.5"", ""content"": ""so fins don't break""}, {""id"": ""g1.6"", ""content"": ""no""}, {""id"": ""g1.7"", ""content"": ""wind""}, {""id"": ""g1.8"", ""content"": ""drying""}, {""id"": ""g1.9"", ""content"": ""not in use""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000000673.jpg""","""Why are all of the surfboards upside down?""","[[],[{""id"":""g1.5"",""content"":""so fins don't break""},{""id"":""g1.3"",""content"":""to be waxed""},{""id"":""g1.2"",""content"":""to get waxed""},{""id"":""g1.1"",""content"":""so parts on bottom don't get destroyed""},{""id"":""g1.0"",""content"":""to dry""}],[{""id"":""g1.8"",""content"":""drying""},{""id"":""g1.9"",""content"":""not in use""},{""id"":""g1.7"",""content"":""wind""},{""id"":""g1.4"",""content"":""broken""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
15,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,31999,129,Tue Jun 20 13:25:04 UTC 2023,Tue Jun 20 13:25:33 UTC 2023,29,"[[{""id"": ""g1.0"", ""content"": ""to dry""}, {""id"": ""g1.1"", ""content"": ""so parts on bottom don't get destroyed""}, {""id"": ""g1.2"", ""content"": ""to get waxed""}, {""id"": ""g1.3"", ""content"": ""to be waxed""}, {""id"": ""g1.4"", ""content"": ""broken""}, {""id"": ""g1.5"", ""content"": ""so fins don't break""}, {""id"": ""g1.6"", ""content"": ""no""}, {""id"": ""g1.7"", ""content"": ""wind""}, {""id"": ""g1.8"", ""content"": ""drying""}, {""id"": ""g1.9"", ""content"": ""not in use""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000000673.jpg""","""Why are all of the surfboards upside down?""","[[],[{""id"":""g1.1"",""content"":""so parts on bottom don't get destroyed""},{""id"":""g1.2"",""content"":""to get waxed""},{""id"":""g1.8"",""content"":""drying""},{""id"":""g1.5"",""content"":""so fins don't break""},{""id"":""g1.3"",""content"":""to be waxed""},{""id"":""g1.0"",""content"":""to dry""}],[{""id"":""g1.7"",""content"":""wind""},{""id"":""g1.9"",""content"":""not in use""},{""id"":""g1.4"",""content"":""broken""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
16,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32466,52,Wed Jun 28 19:48:21 UTC 2023,Wed Jun 28 19:48:39 UTC 2023,18,"[[{""id"": ""g1.0"", ""content"": ""turtle crossing""}, {""id"": ""g1.1"", ""content"": ""merging traffic""}, {""id"": ""g1.2"", ""content"": ""curve""}, {""id"": ""g1.3"", ""content"": ""turn""}, {""id"": ""g1.4"", ""content"": ""bump on road""}, {""id"": ""g1.5"", ""content"": ""bumps""}, {""id"": ""g1.6"", ""content"": ""slick""}, {""id"": ""g1.7"", ""content"": ""for safety""}, {""id"": ""g1.8"", ""content"": ""curvy road""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000393922.jpg""","""Why does the sign say SLOW?""","[[],[{""id"":""g1.7"",""content"":""for safety""}],[{""id"":""g1.8"",""content"":""curvy road""},{""id"":""g1.6"",""content"":""slick""},{""id"":""g1.5"",""content"":""bumps""},{""id"":""g1.4"",""content"":""bump on road""},{""id"":""g1.3"",""content"":""turn""},{""id"":""g1.2"",""content"":""curve""},{""id"":""g1.1"",""content"":""merging traffic""},{""id"":""g1.0"",""content"":""turtle crossing""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
16,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32000,129,Tue Jun 20 13:25:33 UTC 2023,Tue Jun 20 13:25:50 UTC 2023,17,"[[{""id"": ""g1.0"", ""content"": ""turtle crossing""}, {""id"": ""g1.1"", ""content"": ""merging traffic""}, {""id"": ""g1.2"", ""content"": ""curve""}, {""id"": ""g1.3"", ""content"": ""turn""}, {""id"": ""g1.4"", ""content"": ""bump on road""}, {""id"": ""g1.5"", ""content"": ""bumps""}, {""id"": ""g1.6"", ""content"": ""slick""}, {""id"": ""g1.7"", ""content"": ""for safety""}, {""id"": ""g1.8"", ""content"": ""curvy road""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000393922.jpg""","""Why does the sign say SLOW?""","[[],[],[{""id"":""g1.7"",""content"":""for safety""},{""id"":""g1.8"",""content"":""curvy road""},{""id"":""g1.6"",""content"":""slick""},{""id"":""g1.5"",""content"":""bumps""},{""id"":""g1.4"",""content"":""bump on road""},{""id"":""g1.3"",""content"":""turn""},{""id"":""g1.2"",""content"":""curve""},{""id"":""g1.1"",""content"":""merging traffic""},{""id"":""g1.0"",""content"":""turtle crossing""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
17,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32467,52,Wed Jun 28 19:48:39 UTC 2023,Wed Jun 28 19:49:01 UTC 2023,22,"[[{""id"": ""g1.0"", ""content"": ""10""}, {""id"": ""g1.1"", ""content"": ""crowds""}, {""id"": ""g1.2"", ""content"": ""riot""}, {""id"": ""g1.3"", ""content"": ""control crowd""}, {""id"": ""g1.4"", ""content"": ""lead march""}, {""id"": ""g1.5"", ""content"": ""protection""}, {""id"": ""g1.6"", ""content"": ""crowd control""}, {""id"": ""g1.7"", ""content"": ""protest""}, {""id"": ""g1.8"", ""content"": ""patrol crowd""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000480717.jpg""","""Why are the police there?""","[[],[{""id"":""g1.8"",""content"":""patrol crowd""},{""id"":""g1.6"",""content"":""crowd control""},{""id"":""g1.5"",""content"":""protection""},{""id"":""g1.4"",""content"":""lead march""},{""id"":""g1.3"",""content"":""control crowd""}],[{""id"":""g1.7"",""content"":""protest""},{""id"":""g1.2"",""content"":""riot""},{""id"":""g1.1"",""content"":""crowds""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
17,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32001,129,Tue Jun 20 13:25:50 UTC 2023,Tue Jun 20 13:26:19 UTC 2023,29,"[[{""id"": ""g1.0"", ""content"": ""10""}, {""id"": ""g1.1"", ""content"": ""crowds""}, {""id"": ""g1.2"", ""content"": ""riot""}, {""id"": ""g1.3"", ""content"": ""control crowd""}, {""id"": ""g1.4"", ""content"": ""lead march""}, {""id"": ""g1.5"", ""content"": ""protection""}, {""id"": ""g1.6"", ""content"": ""crowd control""}, {""id"": ""g1.7"", ""content"": ""protest""}, {""id"": ""g1.8"", ""content"": ""patrol crowd""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000480717.jpg""","""Why are the police there?""","[[],[{""id"":""g1.4"",""content"":""lead march""},{""id"":""g1.8"",""content"":""patrol crowd""},{""id"":""g1.6"",""content"":""crowd control""},{""id"":""g1.3"",""content"":""control crowd""}],[{""id"":""g1.5"",""content"":""protection""},{""id"":""g1.7"",""content"":""protest""},{""id"":""g1.2"",""content"":""riot""},{""id"":""g1.1"",""content"":""crowds""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
18,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32468,52,Wed Jun 28 19:49:01 UTC 2023,Wed Jun 28 19:49:17 UTC 2023,16,"[[{""id"": ""g1.0"", ""content"": ""happy""}, {""id"": ""g1.1"", ""content"": ""he is happy""}, {""id"": ""g1.2"", ""content"": ""his food is made right""}, {""id"": ""g1.3"", ""content"": ""cooking""}, {""id"": ""g1.4"", ""content"": ""for camera""}, {""id"": ""g1.5"", ""content"": ""cooking fun""}, {""id"": ""g1.6"", ""content"": ""for picture""}, {""id"": ""g1.7"", ""content"": ""he's happy""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000525012.jpg""","""Why is the man smiling?""","[[],[{""id"":""g1.6"",""content"":""for picture""},{""id"":""g1.4"",""content"":""for camera""}],[{""id"":""g1.7"",""content"":""he's happy""},{""id"":""g1.5"",""content"":""cooking fun""},{""id"":""g1.3"",""content"":""cooking""},{""id"":""g1.2"",""content"":""his food is made right""},{""id"":""g1.1"",""content"":""he is happy""},{""id"":""g1.0"",""content"":""happy""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
18,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32002,129,Tue Jun 20 13:26:19 UTC 2023,Tue Jun 20 13:26:37 UTC 2023,18,"[[{""id"": ""g1.0"", ""content"": ""happy""}, {""id"": ""g1.1"", ""content"": ""he is happy""}, {""id"": ""g1.2"", ""content"": ""his food is made right""}, {""id"": ""g1.3"", ""content"": ""cooking""}, {""id"": ""g1.4"", ""content"": ""for camera""}, {""id"": ""g1.5"", ""content"": ""cooking fun""}, {""id"": ""g1.6"", ""content"": ""for picture""}, {""id"": ""g1.7"", ""content"": ""he's happy""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000525012.jpg""","""Why is the man smiling?""","[[],[{""id"":""g1.6"",""content"":""for picture""},{""id"":""g1.4"",""content"":""for camera""}],[{""id"":""g1.5"",""content"":""cooking fun""},{""id"":""g1.7"",""content"":""he's happy""},{""id"":""g1.3"",""content"":""cooking""},{""id"":""g1.2"",""content"":""his food is made right""},{""id"":""g1.1"",""content"":""he is happy""},{""id"":""g1.0"",""content"":""happy""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
19,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32469,52,Wed Jun 28 19:49:17 UTC 2023,Wed Jun 28 19:49:34 UTC 2023,17,"[[{""id"": ""g1.0"", ""content"": ""to increase speed/momentum""}, {""id"": ""g1.1"", ""content"": ""to ski""}, {""id"": ""g1.2"", ""content"": ""for balance""}, {""id"": ""g1.3"", ""content"": ""leverage and balance""}, {""id"": ""g1.4"", ""content"": ""balance""}, {""id"": ""g1.5"", ""content"": ""speed""}, {""id"": ""g1.6"", ""content"": ""skiing""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000525015.jpg""","""Why is he using ski poles?""","[[],[{""id"":""g1.5"",""content"":""speed""},{""id"":""g1.4"",""content"":""balance""},{""id"":""g1.3"",""content"":""leverage and balance""},{""id"":""g1.2"",""content"":""for balance""},{""id"":""g1.1"",""content"":""to ski""},{""id"":""g1.0"",""content"":""to increase speed/momentum""}],[{""id"":""g1.6"",""content"":""skiing""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
